,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumPurchases,WebRatio
2102,4,8,4,7,17,0.3529411764705882
2103,1,1,0,2,9,0.7777777777777778
2104,1,1,0,3,10,0.7
2105,1,5,6,8,17,0.1764705882352941
2106,0,0,0,0,0,0.0
2107,3,2,1,2,11,0.7272727272727273
2108,3,3,5,6,13,0.1538461538461538
2109,1,8,2,4,13,0.5384615384615384
2110,5,3,4,3,13,0.4615384615384615
2111,1,1,1,2,10,0.7
2112,1,2,2,5,9,0.2222222222222222
2113,4,3,2,2,13,0.6923076923076923
2114,1,1,0,3,11,0.7272727272727273
2115,2,2,0,3,9,0.6666666666666666
2116,5,2,1,4,10,0.5
2117,1,2,0,4,10,0.6
2118,7,9,4,8,18,0.3333333333333333
2119,1,11,3,4,11,0.3636363636363636
2120,1,2,0,2,11,0.8181818181818182
2121,4,3,1,3,9,0.5555555555555556
2122,4,4,1,7,13,0.3846153846153846
2123,2,1,1,4,9,0.4444444444444444
2124,2,2,0,3,10,0.7
2125,2,5,3,6,13,0.3076923076923077
2126,4,3,1,3,12,0.6666666666666666
2127,5,3,4,3,13,0.4615384615384615
2128,1,1,0,3,10,0.7
2129,2,2,0,4,10,0.6
2130,5,3,1,4,11,0.5454545454545454
2131,1,1,0,3,6,0.5
2132,2,7,4,9,19,0.3157894736842105
2133,1,4,1,6,11,0.3636363636363636
2134,3,9,10,4,20,0.3
2135,1,6,2,4,12,0.5
2136,6,5,1,8,15,0.4
2137,1,6,5,11,19,0.1578947368421052
2138,2,1,0,3,10,0.7
2139,2,2,1,3,12,0.6666666666666666
2140,3,5,4,8,14,0.1428571428571428
2141,0,4,3,7,13,0.2307692307692307
2142,1,4,8,5,14,0.0714285714285714
2143,1,1,0,3,7,0.5714285714285714
2144,1,9,1,7,14,0.4285714285714285
2145,1,11,3,12,22,0.3181818181818182
2146,2,6,4,11,19,0.2105263157894736
2147,3,6,3,5,11,0.2727272727272727
2148,2,9,3,8,17,0.3529411764705882
2149,1,5,6,7,15,0.1333333333333333
2150,1,4,2,10,14,0.1428571428571428
2151,5,7,1,6,15,0.5333333333333333
2152,2,7,3,3,13,0.5384615384615384
2153,2,3,1,6,12,0.4166666666666667
2154,3,3,0,3,11,0.7272727272727273
2155,4,8,2,7,17,0.4705882352941176
2156,1,1,1,4,7,0.2857142857142857
2157,3,2,1,3,9,0.5555555555555556
2158,1,1,0,3,7,0.5714285714285714
2159,4,7,4,13,22,0.2272727272727272
2160,1,8,3,11,17,0.1764705882352941
2161,1,7,10,6,18,0.1111111111111111
2162,3,3,5,6,13,0.1538461538461538
2163,2,1,1,3,7,0.4285714285714285
2164,1,7,5,12,19,0.1052631578947368
2165,1,1,1,2,10,0.7
2166,1,0,0,3,9,0.6666666666666666
2167,1,7,7,10,20,0.15
2168,2,9,5,6,17,0.3529411764705882
2169,4,3,0,3,11,0.7272727272727273
2170,1,3,0,4,11,0.6363636363636364
2171,2,6,6,3,15,0.4
2172,7,5,4,4,14,0.4285714285714285
2173,4,3,0,3,11,0.7272727272727273
2174,2,2,2,2,12,0.6666666666666666
2175,4,8,8,6,20,0.3
2176,5,7,1,6,15,0.5333333333333333
2177,2,5,5,11,18,0.1111111111111111
2178,1,1,0,4,10,0.6
2179,6,3,1,5,14,0.5714285714285714
2180,4,9,3,4,14,0.5
2181,4,2,1,3,11,0.6363636363636364
2182,1,1,0,3,9,0.6666666666666666
2183,2,1,1,2,7,0.5714285714285714
2184,6,8,1,7,16,0.5
2185,1,6,2,9,13,0.1538461538461538
2186,2,2,0,3,10,0.7
2187,1,4,6,8,16,0.125
2188,0,1,0,0,13,1.0
2189,1,1,0,2,8,0.75
2190,2,2,0,3,11,0.7272727272727273
2191,0,4,6,7,14,0.0714285714285714
2192,1,1,0,2,10,0.8
2193,4,6,1,6,14,0.5
2194,3,3,2,10,16,0.25
2195,1,3,6,11,18,0.0555555555555555
2196,4,3,2,2,11,0.6363636363636364
2197,3,2,0,4,8,0.5
2198,3,7,6,6,16,0.25
2199,6,8,2,6,15,0.4666666666666667
2200,8,11,1,6,15,0.5333333333333333
2201,5,4,2,8,15,0.3333333333333333
2202,2,2,1,2,10,0.7
2203,3,3,1,2,12,0.75
2204,2,9,4,12,24,0.3333333333333333
2205,1,0,0,3,7,0.5714285714285714
2206,1,1,0,2,9,0.7777777777777778
2207,2,9,3,4,12,0.4166666666666667
2208,7,8,2,5,14,0.5
2209,1,2,3,13,22,0.2727272727272727
2210,2,6,5,10,18,0.1666666666666666
2211,3,3,1,4,12,0.5833333333333334
