ID,Year_Birth,ages,Education,PhD,Graduation,2n Cycle,Basic,Master,Marital_Status,single,married,Income,Kidhome,Teenhome,Dt_Customer,months,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spent,Total_Spent_Per_Month,Childbin,Kidbin,Teenbin,NwpPerVM,NwpPerV,NumPurchases,WebRatio
7679,1985,31,PhD,1,0,0,0,0,Single,1,0,30298.0,0,0,19-05-2014,31,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,28,36.166666666666664,0,0,0,0.010752688172043012,0.3333333333333333,7,0.42857142857142855
10702,1984,32,Graduation,0,1,0,0,0,Single,1,0,52413.0,1,0,03-11-2012,49,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,450,918.75,0,1,0,0.02040816326530612,1.0,15,0.4666666666666667
7505,1957,59,PhD,1,0,0,0,0,Married,0,1,44155.0,1,1,19-01-2014,35,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,46,67.08333333333333,1,1,1,0.007142857142857143,0.25,7,0.5714285714285714
5113,1971,45,PhD,1,0,0,0,0,Divorced,1,0,86979.0,0,0,07-11-2013,37,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,1702,2623.9166666666665,0,0,0,0.06756756756756757,2.5,12,0.16666666666666666
10858,1975,41,Graduation,0,1,0,0,0,Together,0,1,76532.0,1,1,09-09-2013,39,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,820,1332.5,1,1,1,0.046153846153846156,1.8,17,0.29411764705882354
2961,1982,34,Graduation,0,1,0,0,0,Married,0,1,42081.0,1,0,26-02-2013,46,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,382,732.1666666666666,0,1,0,0.021739130434782608,1.0,13,0.46153846153846156
2747,1988,28,PhD,1,0,0,0,0,Married,0,1,67546.0,0,0,31-08-2012,52,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2126,4606.333333333333,0,0,0,0.02564102564102564,1.3333333333333333,18,0.16666666666666666
3010,1989,27,Master,0,0,0,0,1,Together,0,1,88420.0,0,0,02-05-2014,31,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,2069,2672.4583333333335,0,0,0,0.12903225806451613,4.0,16,0.0625
5790,1985,31,Graduation,0,1,0,0,0,Married,0,1,31158.0,1,0,27-01-2013,47,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,72,141.0,0,1,0,0.005319148936170213,0.25,11,0.7272727272727273
6892,1968,48,Graduation,0,1,0,0,0,Divorced,1,0,61671.0,0,1,03-06-2014,30,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,732,915.0,0,0,1,0.041666666666666664,1.25,18,0.4444444444444444
1743,1974,42,Graduation,0,1,0,0,0,Single,1,0,69719.0,0,0,26-05-2014,31,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,801,1034.625,0,0,0,0.06451612903225806,2.0,9,0.1111111111111111
3578,1949,67,Graduation,0,1,0,0,0,Divorced,1,0,49160.0,0,1,20-10-2013,38,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,236,373.6666666666667,0,0,1,0.013157894736842105,0.5,13,0.46153846153846156
8462,1978,38,Basic,0,0,0,1,0,Together,0,1,24882.0,1,0,09-09-2012,51,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,80,170.0,0,1,0,0.0032679738562091504,0.16666666666666666,9,0.6666666666666666
5558,1954,62,PhD,1,0,0,0,0,Single,1,0,90933.0,0,0,31-03-2014,33,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,1685,2316.875,0,0,0,0.12121212121212122,4.0,11,0.09090909090909091
4619,1945,71,PhD,1,0,0,0,0,Single,1,0,113734.0,0,0,28-05-2014,31,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,277,357.7916666666667,0,0,0,0.8709677419354839,27.0,1,1.0
8780,1950,66,PhD,1,0,0,0,0,Together,0,1,59292.0,0,1,13-06-2013,42,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,507,887.25,0,0,1,0.023809523809523808,1.0,16,0.1875
10789,1964,52,PhD,1,0,0,0,0,Married,0,1,45759.0,1,1,23-02-2013,46,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,130.33333333333334,1,1,1,0.006211180124223602,0.2857142857142857,10,0.7
10779,1983,33,Graduation,0,1,0,0,0,Single,1,0,22148.0,0,0,13-04-2014,32,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,65.33333333333333,0,0,0,0.004464285714285714,0.14285714285714285,10,0.7
5896,1987,29,Master,0,0,0,0,1,Married,0,1,73395.0,0,0,18-03-2014,33,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,397,545.875,0,0,0,0.06060606060606061,2.0,12,0.16666666666666666
2337,1971,45,Graduation,0,1,0,0,0,Divorced,1,0,29819.0,1,0,24-10-2013,38,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,39,61.75,0,1,0,0.013157894736842105,0.5,9,0.6666666666666666
10951,1968,48,Graduation,0,1,0,0,0,Married,0,1,45688.0,0,1,25-01-2014,35,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,306,446.25,0,0,1,0.02142857142857143,0.75,13,0.3076923076923077
544,1954,62,Graduation,0,1,0,0,0,Married,0,1,62820.0,0,0,11-05-2013,43,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,976,1748.6666666666667,0,0,0,0.06976744186046512,3.0,11,0.09090909090909091
17,1971,45,PhD,1,0,0,0,0,Married,0,1,60491.0,0,1,06-09-2013,39,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,1028,1670.5,0,0,1,0.03076923076923077,1.2,23,0.21739130434782608
10680,1986,30,Graduation,0,1,0,0,0,Together,0,1,33235.0,1,0,05-02-2014,34,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,70,99.16666666666667,0,1,0,0.012605042016806723,0.42857142857142855,10,0.7
3265,1959,57,Graduation,0,1,0,0,0,Married,0,1,35701.0,0,0,19-03-2013,45,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,46,86.25,0,0,0,0.003703703703703704,0.16666666666666666,9,0.6666666666666666
5623,1980,36,Master,0,0,0,0,1,Married,0,1,31535.0,1,0,26-09-2013,39,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,51,82.875,0,1,0,0.003663003663003663,0.14285714285714285,10,0.7
5832,1960,56,2n Cycle,0,0,1,0,0,Together,0,1,92556.0,0,0,20-04-2014,32,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,1263,1684.0,0,0,0,0.0,0.0,18,0.0
5544,1970,46,Graduation,0,1,0,0,0,Single,1,0,67384.0,0,1,10-11-2012,49,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1490,3042.0833333333335,0,0,1,0.02857142857142857,1.4,18,0.2777777777777778
6417,1971,45,Master,0,0,0,0,1,Together,0,1,80573.0,0,0,14-10-2012,50,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,1564,3258.3333333333335,0,0,0,0.04,2.0,21,0.09523809523809523
5831,1967,49,Graduation,0,1,0,0,0,Married,0,1,77870.0,0,1,22-08-2012,52,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1815,3932.5,0,0,1,0.01201923076923077,0.625,18,0.4444444444444444
7101,1963,53,PhD,1,0,0,0,0,Widow,1,0,52278.0,0,1,25-01-2013,47,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,1198,2346.0833333333335,0,0,1,0.026595744680851064,1.25,23,0.34782608695652173
10176,1968,48,Graduation,0,1,0,0,0,Single,1,0,57107.0,0,1,24-08-2012,52,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,416,901.3333333333334,0,0,1,0.009615384615384616,0.5,20,0.4
2326,1990,26,Graduation,0,1,0,0,0,Married,0,1,18929.0,0,0,16-02-2013,46,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,85,162.91666666666666,0,0,0,0.0036231884057971015,0.16666666666666666,10,0.6
4385,1981,35,PhD,1,0,0,0,0,Single,1,0,36038.0,1,0,31-05-2013,43,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,47,84.20833333333333,0,1,0,0.011627906976744186,0.5,9,0.6666666666666666
2929,1976,40,Graduation,0,1,0,0,0,Single,1,0,20180.0,0,0,20-02-2013,46,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,137,262.5833333333333,0,0,0,0.006211180124223602,0.2857142857142857,12,0.5833333333333334
10686,1965,51,PhD,1,0,0,0,0,Together,0,1,34230.0,1,1,26-12-2012,48,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,21,42.0,1,1,1,0.002976190476190476,0.14285714285714285,9,0.7777777777777778
2546,1977,39,2n Cycle,0,0,1,0,0,Single,1,0,31878.0,0,1,22-06-2014,30,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,70,87.5,0,0,1,0.011111111111111112,0.3333333333333333,7,0.42857142857142855
3283,1972,44,2n Cycle,0,0,1,0,0,Married,0,1,70932.0,0,1,19-01-2014,35,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,909,1325.625,0,0,1,0.05714285714285714,2.0,17,0.17647058823529413
3138,1956,60,Graduation,0,1,0,0,0,Single,1,0,91249.0,0,0,20-10-2012,50,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,1676,3491.6666666666665,0,0,0,0.035,1.75,19,0.21052631578947367
4994,1943,73,Master,0,0,0,0,1,Single,1,0,77598.0,0,0,01-10-2013,38,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,1735,2747.0833333333335,0,0,0,0.06140350877192982,2.3333333333333335,21,0.14285714285714285
7966,1959,57,Graduation,0,1,0,0,0,Single,1,0,80982.0,1,1,08-01-2013,47,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,1191,2332.375,1,1,1,0.04680851063829787,2.2,21,0.23809523809523808
3112,1977,39,Master,0,0,0,0,1,Married,0,1,22701.0,1,0,05-09-2013,39,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,24,39.0,0,1,0,0.005128205128205128,0.2,8,0.625
10872,1969,47,PhD,1,0,0,0,0,Married,0,1,55212.0,0,1,23-11-2012,49,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1182,2413.25,0,0,1,0.01020408163265306,0.5,21,0.38095238095238093
2181,1970,46,Graduation,0,1,0,0,0,Married,0,1,70617.0,0,0,23-06-2013,42,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,1280,2240.0,0,0,0,0.03571428571428571,1.5,12,0.16666666666666666
1867,1957,59,Graduation,0,1,0,0,0,Single,1,0,64849.0,0,0,13-11-2012,49,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,1336,2727.6666666666665,0,0,0,0.036734693877551024,1.8,14,0.35714285714285715
1518,1965,51,Master,0,0,0,0,1,Married,0,1,62694.0,1,1,17-06-2013,42,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,749,1310.75,1,1,1,0.030612244897959183,1.2857142857142858,17,0.4117647058823529
5734,1974,42,PhD,1,0,0,0,0,Married,0,1,61917.0,1,1,20-11-2013,37,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,91,140.29166666666666,1,1,1,0.010810810810810811,0.4,9,0.5555555555555556
2878,1947,69,PhD,1,0,0,0,0,Married,0,1,67472.0,0,1,28-09-2013,39,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,414,672.75,0,0,1,0.03418803418803419,1.3333333333333333,12,0.25
1458,1982,34,Master,0,0,0,0,1,Married,0,1,21059.0,1,0,07-01-2014,35,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,44,64.16666666666667,0,1,0,0.014285714285714285,0.5,9,0.6666666666666666
7007,1968,48,Master,0,0,0,0,1,Married,0,1,29543.0,2,0,01-04-2014,32,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,63,84.0,0,1,0,0.013392857142857142,0.42857142857142855,10,0.7
6200,1951,65,Graduation,0,1,0,0,0,Married,0,1,75903.0,0,1,08-04-2013,44,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,901,1651.8333333333333,0,0,1,0.045454545454545456,2.0,18,0.16666666666666666
1403,1975,41,2n Cycle,0,0,1,0,0,Together,0,1,34984.0,1,1,06-09-2012,51,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,80.75,1,1,1,0.0028011204481792717,0.14285714285714285,10,0.7
4827,1956,60,PhD,1,0,0,0,0,Single,1,0,54998.0,0,1,10-03-2013,45,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,455,853.125,0,0,1,0.022222222222222223,1.0,15,0.26666666666666666
6250,1949,67,PhD,1,0,0,0,0,Widow,1,0,54356.0,0,1,19-11-2012,49,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,775,1582.2916666666667,0,0,1,0.02806122448979592,1.375,18,0.4444444444444444
9291,1959,57,Master,0,0,0,0,1,Married,0,1,34242.0,0,1,23-03-2014,33,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,15,20.625,0,0,1,0.0,0.0,8,0.625
2478,1973,43,Graduation,0,1,0,0,0,Married,0,1,25410.0,1,0,31-08-2013,40,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,38,63.333333333333336,0,1,0,0.00625,0.25,8,0.5
1139,1984,32,PhD,1,0,0,0,0,Married,0,1,73356.0,0,0,06-02-2014,34,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,1512,2142.0,0,0,0,0.07352941176470588,2.5,18,0.1111111111111111
5138,1950,66,Graduation,0,1,0,0,0,Together,0,1,28320.0,0,1,14-01-2013,47,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,43,84.20833333333333,0,0,1,0.0026595744680851063,0.125,11,0.7272727272727273
5393,1977,39,Graduation,0,1,0,0,0,Single,1,0,23763.0,1,0,07-08-2012,52,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,91.0,0,1,0,0.0027472527472527475,0.14285714285714285,10,0.7
10413,1984,32,Graduation,0,1,0,0,0,Married,0,1,72570.0,0,0,25-04-2014,32,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,1089,1452.0,0,0,0,0.125,4.0,19,0.05263157894736842
5015,1976,40,Master,0,0,0,0,1,Married,0,1,34529.0,1,0,14-09-2012,51,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,162,344.25,0,1,0,0.0056022408963585435,0.2857142857142857,12,0.5833333333333334
10868,1951,65,Graduation,0,1,0,0,0,Widow,1,0,70792.0,0,0,06-02-2013,46,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,1272,2438.0,0,0,0,0.021739130434782608,1.0,17,0.17647058823529413
10676,1982,34,Graduation,0,1,0,0,0,Married,0,1,63211.0,0,0,02-11-2012,49,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,1173,2394.875,0,0,0,0.030612244897959183,1.5,17,0.11764705882352941
2495,1974,42,Master,0,0,0,0,1,Married,0,1,83891.0,0,1,20-06-2014,30,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,816,1020.0,0,0,1,0.13333333333333333,4.0,18,0.05555555555555555
7842,1968,48,Graduation,0,1,0,0,0,Single,1,0,36065.0,1,1,31-03-2013,45,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,74,138.75,1,1,1,0.008333333333333333,0.375,11,0.7272727272727273
9955,1954,62,Graduation,0,1,0,0,0,Together,0,1,39898.0,0,1,12-02-2013,46,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,134,256.8333333333333,0,0,1,0.009316770186335404,0.42857142857142855,11,0.6363636363636364
6663,1940,76,PhD,1,0,0,0,0,Single,1,0,51141.0,0,0,08-07-2013,41,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,157,268.2083333333333,0,0,0,0.014634146341463415,0.6,10,0.5
2162,1976,40,Graduation,0,1,0,0,0,Married,0,1,56939.0,0,1,18-09-2013,39,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,561,911.625,0,0,1,0.02564102564102564,1.0,16,0.1875
3434,1951,65,Graduation,0,1,0,0,0,Single,1,0,80872.0,0,0,12-05-2014,31,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,1336,1725.6666666666667,0,0,0,0.12903225806451613,4.0,15,0.06666666666666667
7919,1976,40,PhD,1,0,0,0,0,Together,0,1,72335.0,0,0,13-08-2012,52,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,2092,4532.666666666667,0,0,0,0.02403846153846154,1.25,20,0.4
5626,1964,52,PhD,1,0,0,0,0,Single,1,0,61798.0,0,0,23-11-2013,37,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,463,713.7916666666666,0,0,0,0.02702702702702703,1.0,15,0.26666666666666666
6428,1950,66,PhD,1,0,0,0,0,Widow,1,0,76842.0,0,0,03-05-2014,31,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,1130,1459.5833333333333,0,0,0,0.0,0.0,15,0.0
8514,1976,40,Graduation,0,1,0,0,0,Together,0,1,29478.0,1,0,17-01-2014,35,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,20,29.166666666666668,0,1,0,0.004761904761904762,0.16666666666666666,9,0.6666666666666666
10448,1956,60,Graduation,0,1,0,0,0,Single,1,0,46998.0,0,1,22-10-2012,50,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,377,785.4166666666666,0,0,1,0.014285714285714285,0.7142857142857143,15,0.4666666666666667
2109,1990,26,Graduation,0,1,0,0,0,Single,1,0,96843.0,0,0,23-04-2013,44,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,1544,2830.6666666666665,0,0,0,0.06818181818181818,3.0,23,0.08695652173913043
7530,1950,66,PhD,1,0,0,0,0,Widow,1,0,56551.0,1,1,07-05-2014,31,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,138,178.25,1,1,1,0.016129032258064516,0.5,9,0.4444444444444444
8925,1965,51,Master,0,0,0,0,1,Married,0,1,70053.0,0,1,03-07-2013,41,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,1012,1728.8333333333333,0,0,1,0.03902439024390244,1.6,20,0.25
3009,1962,54,PhD,1,0,0,0,0,Widow,1,0,71670.0,0,0,09-07-2013,41,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,1766,3016.9166666666665,0,0,0,0.02032520325203252,0.8333333333333334,15,0.4
6355,1978,38,Graduation,0,1,0,0,0,Married,0,1,44359.0,1,1,17-06-2014,30,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,45,56.25,1,1,1,0.022222222222222223,0.6666666666666666,7,0.42857142857142855
3517,1952,64,Graduation,0,1,0,0,0,Single,1,0,40887.0,1,1,06-05-2013,43,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,161,288.4583333333333,1,1,1,0.007751937984496124,0.3333333333333333,13,0.6923076923076923
1158,1966,50,Graduation,0,1,0,0,0,Divorced,1,0,48877.0,0,1,05-01-2014,35,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,144,210.0,0,0,1,0.012244897959183673,0.42857142857142855,11,0.6363636363636364
6203,1947,69,Graduation,0,1,0,0,0,Together,0,1,74485.0,0,0,24-08-2013,40,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,1734,2890.0,0,0,0,0.05,2.0,22,0.13636363636363635
7165,1972,44,Graduation,0,1,0,0,0,Together,0,1,64474.0,0,1,22-10-2013,38,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,823,1303.0833333333333,0,0,1,0.042105263157894736,1.6,17,0.29411764705882354
3595,1963,53,Graduation,0,1,0,0,0,Together,0,1,77226.0,0,1,28-02-2014,34,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,1138,1612.1666666666667,0,0,1,0.058823529411764705,2.0,23,0.13043478260869565
8537,1949,67,Graduation,0,1,0,0,0,Widow,1,0,72643.0,0,0,27-02-2013,46,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,1429,2738.9166666666665,0,0,0,0.03260869565217391,1.5,19,0.10526315789473684
4331,1978,38,Master,0,0,0,0,1,Together,0,1,85738.0,0,0,23-01-2014,35,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,1371,1999.375,0,0,0,0.08571428571428572,3.0,18,0.05555555555555555
6281,1966,50,Graduation,0,1,0,0,0,Divorced,1,0,55686.0,0,1,14-02-2013,46,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,982,1882.1666666666667,0,0,1,0.03260869565217391,1.5,12,0.3333333333333333
4338,1983,33,Graduation,0,1,0,0,0,Single,1,0,39062.0,1,0,25-03-2014,33,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,44,60.5,0,1,0,0.007575757575757576,0.25,7,0.5714285714285714
2452,1971,45,Graduation,0,1,0,0,0,Together,0,1,34600.0,1,1,01-01-2013,47,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,318,622.75,1,1,1,0.013297872340425532,0.625,15,0.5333333333333333
9507,1975,41,Graduation,0,1,0,0,0,Married,0,1,40794.0,0,1,07-04-2013,44,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,434,795.6666666666666,0,0,1,0.01948051948051948,0.8571428571428571,15,0.4666666666666667
8360,1971,45,2n Cycle,0,0,1,0,0,Married,0,1,54690.0,1,1,07-11-2013,37,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,198,305.25,1,1,1,0.02702702702702703,1.0,9,0.3333333333333333
10311,1969,47,Graduation,0,1,0,0,0,Married,0,1,4428.0,0,1,05-10-2013,38,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,359,568.4166666666666,0,0,1,0.6578947368421053,25.0,1,1.0
5117,1963,53,2n Cycle,0,0,1,0,0,Married,0,1,32632.0,0,0,02-08-2012,52,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,576,1248.0,0,0,0,0.015384615384615385,0.8,17,0.29411764705882354
4867,1968,48,PhD,1,0,0,0,0,Single,1,0,38236.0,1,1,20-09-2013,39,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,88,143.0,1,1,1,0.01098901098901099,0.42857142857142855,11,0.6363636363636364
9289,1979,37,Graduation,0,1,0,0,0,Married,0,1,36781.0,1,0,10-04-2014,32,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,63,84.0,0,1,0,0.0078125,0.25,11,0.7272727272727273
10913,1984,32,Master,0,0,0,0,1,Single,1,0,31385.0,1,0,05-12-2012,48,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,27,54.0,0,1,0,0.0026041666666666665,0.125,10,0.8
3032,1984,32,Graduation,0,1,0,0,0,Married,0,1,24570.0,1,0,27-02-2013,46,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,193,369.9166666666667,0,1,0,0.00966183574879227,0.4444444444444444,13,0.6923076923076923
8524,1974,42,PhD,1,0,0,0,0,Divorced,1,0,25509.0,1,0,18-09-2012,51,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,101,214.625,0,1,0,0.006535947712418301,0.3333333333333333,12,0.75
3334,1951,65,Graduation,0,1,0,0,0,Married,0,1,94642.0,0,0,12-02-2014,34,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,2211,3132.25,0,0,0,0.14705882352941177,5.0,17,0.058823529411764705
4470,1962,54,Master,0,0,0,0,1,Married,0,1,58646.0,0,1,10-06-2013,42,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,140,245.0,0,0,1,0.011904761904761904,0.5,9,0.4444444444444444
1406,1975,41,Graduation,0,1,0,0,0,Single,1,0,53201.0,1,1,12-02-2013,46,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,415,795.4166666666666,1,1,1,0.018633540372670808,0.8571428571428571,15,0.4666666666666667
8619,1957,59,Graduation,0,1,0,0,0,Together,0,1,21994.0,0,1,24-12-2012,48,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,22,44.0,0,0,1,0.0,0.0,8,0.625
10821,1978,38,Graduation,0,1,0,0,0,Married,0,1,57113.0,1,1,06-02-2013,46,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,263,504.0833333333333,1,1,1,0.012422360248447204,0.5714285714285714,13,0.5384615384615384
4552,1991,25,Graduation,0,1,0,0,0,Married,0,1,51373.0,0,0,22-06-2013,42,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,393,687.75,0,0,0,0.017857142857142856,0.75,12,0.3333333333333333
898,1986,30,Graduation,0,1,0,0,0,Married,0,1,23477.0,1,0,21-10-2013,38,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,147,232.75,0,1,0,0.009868421052631578,0.375,12,0.6666666666666666
9797,1956,60,Graduation,0,1,0,0,0,Married,0,1,58116.0,0,1,13-04-2014,32,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,443,590.6666666666666,0,0,1,0.046875,1.5,13,0.15384615384615385
