,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumPurchases,WebRatio
2145,4,7,4,13,24,0.2916666666666667
2146,1,8,3,11,22,0.3636363636363636
2147,1,7,10,6,23,0.3043478260869565
2148,3,3,5,6,14,0.2142857142857142
2149,2,1,1,3,5,0.2
2150,1,7,5,12,24,0.2916666666666667
2151,1,1,1,2,4,0.25
2152,1,0,0,3,3,0.0
2153,1,7,7,10,24,0.2916666666666667
2154,2,9,5,6,20,0.45
2155,4,3,0,3,6,0.5
2156,1,3,0,4,7,0.4285714285714285
2157,2,6,6,3,15,0.4
2158,7,5,4,4,13,0.3846153846153846
2159,4,3,0,3,6,0.5
2160,2,2,2,2,6,0.3333333333333333
2161,4,8,8,6,22,0.3636363636363636
2162,5,7,1,6,14,0.5
2163,2,5,5,11,21,0.238095238095238
2164,1,1,0,4,5,0.2
2165,6,3,1,5,9,0.3333333333333333
2166,4,9,3,4,16,0.5625
2167,4,2,1,3,6,0.3333333333333333
2168,1,1,0,3,4,0.25
2169,2,1,1,2,4,0.25
2170,6,8,1,7,16,0.5
2171,1,6,2,9,17,0.3529411764705882
2172,2,2,0,3,5,0.4
2173,1,4,6,8,18,0.2222222222222222
2174,0,1,0,0,1,1.0
2175,1,1,0,2,3,0.3333333333333333
2176,2,2,0,3,5,0.4
2177,0,4,6,7,17,0.2352941176470588
2178,1,1,0,2,3,0.3333333333333333
2179,4,6,1,6,13,0.4615384615384615
2180,3,3,2,10,15,0.2
2181,1,3,6,11,20,0.15
2182,4,3,2,2,7,0.4285714285714285
2183,3,2,0,4,6,0.3333333333333333
2184,3,7,6,6,19,0.3684210526315789
2185,6,8,2,6,16,0.5
2186,8,11,1,6,18,0.6111111111111112
2187,5,4,2,8,14,0.2857142857142857
2188,2,2,1,2,5,0.4
2189,3,3,1,2,6,0.5
2190,2,9,4,12,25,0.36
2191,1,0,0,3,3,0.0
2192,1,1,0,2,3,0.3333333333333333
2193,2,9,3,4,16,0.5625
2194,7,8,2,5,15,0.5333333333333333
2195,1,2,3,13,18,0.1111111111111111
2196,2,6,5,10,21,0.2857142857142857
2197,3,3,1,4,8,0.375
